nome,idade,email,genero,cep,cidade_estado,bairro,user_ativo,produto,produto_valor,data_compra
Karl White,58,anafreisa.teste@gmail.com,F,30664710,Belo Horizonte/MG,Conjunto Jatobá (Barreiro),0,Refrigerante Guaraná,2.3,2021-03-07
Christian Woods,51,anafreisa.teste@gmail.com,F,88047370,Florianópolis/SC,Costeira do Pirajubaé,0,Refrigerante Guaraná,2.3,2021-03-13
Nicholas Camacho,36,anafreisa.teste@gmail.com,F,74780370,Goiânia/GO,Santo Hilário,0,Vodka,33.8,2021-03-06
Emily Smith,43,anafreisa.teste@gmail.com,M,26277780,Nova Iguaçu/RJ,Jardim Palmares,0,Cerveja,4.0,2021-03-20
Charles Jackson,36,anafreisa.teste@gmail.com,F,57038260,Maceió/AL,Cruz das Almas,0,Vinho Tinto,69.9,2021-03-03
John Boyd,46,anafreisa.teste@gmail.com,M,33938128,Ribeirão das Neves/MG,Jardim Alvorada (Justinópolis),0,Água com gás,3.29,2021-03-13
Michael Hall,50,anafreisa.teste@gmail.com,F,25275360,Duque de Caxias/RJ,Parque Estrela,0,whisky,129.0,2021-02-12
Mary Gonzales,55,anafreisa.teste@gmail.com,M,5089110,São Paulo/SP,Vila Bela Aliança,1,Vinho Tinto,69.9,2021-03-30
Brittany Montgomery,16,anafreisa.teste@gmail.com,M,60356342,Fortaleza/CE,Padre Andrade,0,Água com gás,3.29,2021-03-08
Robert Quinn,20,anafreisa.teste@gmail.com,F,14040168,Ribeirão Preto/SP,Jardim Recreio,0,Gelo,10.2,2021-03-08
Kevin Pearson,62,anafreisa.teste@gmail.com,M,24358150,Niterói/RJ,Piratininga,0,Tequila,95.99,2021-03-17
William Holmes,69,anafreisa.teste@gmail.com,M,79750971,Nova Andradina/MS,Centro,0,Refrigerante Guaraná,2.3,2021-03-10
Victoria Le,39,anafreisa.teste@gmail.com,F,6805245,Embu das Artes/SP,Moinho Velho,0,Refrigerante Guaraná,2.3,2021-02-19
Jennifer Silva,42,anafreisa.teste@gmail.com,F,35180410,Timóteo/MG,Funcionários,0,Água,2.29,2021-03-06
Jeffrey Shaw,33,anafreisa.teste@gmail.com,M,8440410,São Paulo/SP,Vila Chabilândia,0,Tequila,95.99,2021-03-15
Scott Scott,29,anafreisa.teste@gmail.com,F,74481750,Goiânia/GO,Residencial Mansões Paraíso,0,Vodka,33.8,2021-03-22
Tyler Ellison,30,anafreisa.teste@gmail.com,F,6243170,Osasco/SP,Jardim Elvira,0,Vodka,33.8,2021-03-22
Amy Flowers MD,27,anafreisa.teste@gmail.com,M,12307380,Jacareí/SP,Parque Itamarati,0,Vinho Tinto,69.9,2021-03-14
Timothy Thompson,40,anafreisa.teste@gmail.com,M,71536186,Brasília/DF,Setor de Habitações Individuais Norte,0,Vinho Tinto,69.9,2021-03-22
Catherine Garcia,24,anafreisa.teste@gmail.com,M,45831128,Eunápolis/BA,Santa Edwirges,1,Vinho Tinto,69.9,2021-03-27
Rachel Fernandez,34,anafreisa.teste@gmail.com,F,3453971,São Paulo/SP,Jardim Aricanduva,0,Tequila,95.99,2021-03-06
Austin Carey,27,anafreisa.teste@gmail.com,F,12081301,Taubaté/SP,Itaim,0,Refrigerante Cola,3.5,2021-02-17
Thomas Santiago,30,anafreisa.teste@gmail.com,M,4772000,São Paulo/SP,Jardim Três Marias,1,Vinho Branco,56.9,2021-03-27
Michelle Byrd,28,anafreisa.teste@gmail.com,F,18214719,Itapetininga/SP,Jardim Nova Era,0,whisky,129.0,2021-02-17
James Wagner,18,anafreisa.teste@gmail.com,M,79002321,Campo Grande/MS,Centro,0,Tequila,95.99,2021-03-04
Mr. Brandon Beard,63,anafreisa.teste@gmail.com,F,50930330,Recife/PE,Tejipió,1,whisky,129.0,2021-03-29
Michael Smith,28,anafreisa.teste@gmail.com,M,22755320,Rio de Janeiro/RJ,Anil,0,Refrigerante Guaraná,2.3,2021-03-13
Rebecca Roth,48,anafreisa.teste@gmail.com,M,91250670,Porto Alegre/RS,Mário Quintana,1,Vinho Tinto,69.9,2021-03-31
Michael Jordan,17,anafreisa.teste@gmail.com,F,29201087,Guarapari/ES,Ipiranga,0,whisky,129.0,2021-03-06
Travis Dixon,29,anafreisa.teste@gmail.com,M,92323060,Canoas/RS,Mato Grande,1,Vinho Tinto,69.9,2021-03-27
Dominic Brown,33,anafreisa.teste@gmail.com,M,22715060,Rio de Janeiro/RJ,Taquara,0,whisky,129.0,2021-03-02
Sandra Hill,38,anafreisa.teste@gmail.com,M,35040480,Governador Valadares/MG,Santa Rita,0,Cerveja,4.0,2021-03-17
Breanna Barrett,24,anafreisa.teste@gmail.com,M,70385060,Brasília/DF,Asa Sul,1,Vinho Branco,56.9,2021-03-27
James Colon,69,anafreisa.teste@gmail.com,M,12608480,Lorena/SP,Santo Antônio,0,Vodka,33.8,2021-03-12
Michele Gonzalez,30,anafreisa.teste@gmail.com,M,7052050,Guarulhos/SP,Jardim Tranqüilidade,0,Vinho Branco,56.9,2021-03-09
Ashley Harvey,59,anafreisa.teste@gmail.com,M,66030215,Belém/PA,Jurunas,0,Vinho Branco,56.9,2021-03-05
Michelle Webster,26,anafreisa.teste@gmail.com,M,55021030,Caruaru/PE,Serras do Vale,0,Tequila,95.99,2021-03-04
Jennifer Farmer,57,anafreisa.teste@gmail.com,F,7115233,Guarulhos/SP,Jardim Maria Helena,0,Refrigerante Cola,3.5,2021-02-27
Rachel Mckinney,53,anafreisa.teste@gmail.com,M,66050035,Belém/PA,Umarizal,1,whisky,129.0,2021-03-25
Erica Snyder,21,anafreisa.teste@gmail.com,M,79106610,Campo Grande/MS,Bosque Santa Mônica,0,Cerveja,4.0,2021-03-16
Alexandra Bell,28,anafreisa.teste@gmail.com,M,74910110,Aparecida de Goiânia/GO,Parque Real de Goiânia,0,Cerveja,4.0,2021-03-10
Brenda Matthews,63,anafreisa.teste@gmail.com,F,3541140,São Paulo/SP,Vila Guilhermina,0,Cerveja,4.0,2021-02-21
John Paul,65,anafreisa.teste@gmail.com,F,61922165,Maracanaú/CE,Alto Alegre I,0,Cerveja,4.0,2021-03-06
Sandra Thomas,57,anafreisa.teste@gmail.com,F,4456180,São Paulo/SP,Jardim Santa Cruz (Campo Grande),1,Refrigerante Guaraná,2.3,2021-03-31
Julie Day,30,anafreisa.teste@gmail.com,M,58407425,Campina Grande/PB,José Pinheiro,1,Tequila,95.99,2021-03-26
Alan Brewer,41,anafreisa.teste@gmail.com,M,81530340,Curitiba/PR,Jardim das Américas,0,Vinho Tinto,69.9,2021-03-21
Karen Smith,32,anafreisa.teste@gmail.com,M,31555550,Belo Horizonte/MG,Santa Amélia,0,Vinho Tinto,69.9,2021-03-12
Russell Wang,33,anafreisa.teste@gmail.com,M,60820015,Fortaleza/CE,Jardim das Oliveiras,1,Vinho Branco,56.9,2021-03-24
Aaron Hughes MD,28,anafreisa.teste@gmail.com,F,59619720,Mossoró/RN,Abolição,0,Vinho Tinto,69.9,2021-03-03
David Moore,33,anafreisa.teste@gmail.com,F,84020441,Ponta Grossa/PR,Neves,0,Refrigerante Cola,3.5,2021-03-14
Sarah Martin,33,anafreisa.teste@gmail.com,F,31510270,Belo Horizonte/MG,Candelária,0,Refrigerante Cola,3.5,2021-02-02
Patricia Powell,29,anafreisa.teste@gmail.com,M,83820381,Fazenda Rio Grande/PR,Eucaliptos,1,Água,2.29,2021-03-25
Christopher Burns,23,anafreisa.teste@gmail.com,M,40290630,Salvador/BA,Acupe de Brotas,0,whisky,129.0,2021-03-02
Caroline Lynch,41,anafreisa.teste@gmail.com,M,3657100,São Paulo/SP,Vila Ré,0,Cerveja,4.0,2021-03-19
Gerald Schwartz,31,anafreisa.teste@gmail.com,F,12927161,Bragança Paulista/SP,Conjunto Habitacional Vereador Adilson Leitão Xavier,1,Refrigerante Guaraná,2.3,2021-03-27
Kara Bradley,30,anafreisa.teste@gmail.com,M,13631220,Pirassununga/SP,Jardim Santa Rita,0,Refrigerante Guaraná,2.3,2021-03-05
Kelly Willis DDS,22,anafreisa.teste@gmail.com,F,71070239,Brasília/DF,Guará II,0,Vinho Branco,56.9,2021-03-22
Ryan Thomas,20,anafreisa.teste@gmail.com,F,6230130,Osasco/SP,Piratininga,0,Refrigerante Cola,3.5,2021-02-05
Selena Wade,29,anafreisa.teste@gmail.com,M,6535285,Santana de Parnaíba/SP,Cidade São Pedro - Gleba B,0,Gelo,10.2,2021-03-07
Thomas Cook,19,anafreisa.teste@gmail.com,F,6516075,Santana de Parnaíba/SP,Jardim Isaura,1,Vinho Branco,56.9,2021-03-30
Patrick Brown,48,anafreisa.teste@gmail.com,F,12919311,Bragança Paulista/SP,Condomínio Vale das Águas,0,Vodka,33.8,2021-02-20
Mr. Gregory Kerr,72,anafreisa.teste@gmail.com,F,28913150,Cabo Frio/RJ,Parque Burle,0,Vinho Tinto,69.9,2021-02-26
Jordan Jacobs,49,anafreisa.teste@gmail.com,F,23530812,Rio de Janeiro/RJ,Sepetiba,0,Refrigerante Cola,3.5,2021-02-22
John Thomas,41,anafreisa.teste@gmail.com,F,14060663,Ribeirão Preto/SP,Jardim Javari,0,Refrigerante Guaraná,2.3,2021-03-17
James Mcintosh,70,anafreisa.teste@gmail.com,F,12308630,Jacareí/SP,Centro,0,Água,2.29,2021-02-05
Nicole Bailey,41,anafreisa.teste@gmail.com,M,66690539,Belém/PA,Águas Lindas,1,Água,2.29,2021-03-27
Reginald Cochran,37,anafreisa.teste@gmail.com,F,2840110,São Paulo/SP,Parque São Luís,0,Refrigerante Guaraná,2.3,2021-02-10
Fernando Santiago,18,anafreisa.teste@gmail.com,M,29032762,Vitória/ES,Redenção,0,Refrigerante Guaraná,2.3,2021-03-20
Lisa Anderson,24,anafreisa.teste@gmail.com,M,6410220,Barueri/SP,Jardim dos Camargos,1,Cerveja,4.0,2021-03-25
George Stone,25,anafreisa.teste@gmail.com,F,71505750,Brasília/DF,Setor de Habitações Individuais Norte,0,Cerveja,4.0,2021-03-09
Adam White,43,anafreisa.teste@gmail.com,M,26480390,Japeri/RJ,Jardim Tri-Campeão,1,Vinho Branco,56.9,2021-03-31
Joseph Reyes,55,anafreisa.teste@gmail.com,M,18305260,Capão Bonito/SP,Jardim Colonial,0,Cerveja,4.0,2021-03-17
Joseph Ramirez,28,anafreisa.teste@gmail.com,M,5207907,São Paulo/SP,Vila Caiúba,0,Refrigerante Cola,3.5,2021-03-12
Melissa Walker,30,anafreisa.teste@gmail.com,M,25924390,Magé/RJ,Parque Recreio Dom Pedro II (Guia de Pacobaíba),0,Refrigerante Guaraná,2.3,2021-03-08
Elizabeth Jackson,29,anafreisa.teste@gmail.com,M,86062280,Londrina/PR,San Remo,0,Refrigerante Guaraná,2.3,2021-03-05
Tiffany Perez,19,anafreisa.teste@gmail.com,F,88103125,São José/SC,Centro,0,Refrigerante Guaraná,2.3,2021-03-06
Heidi Rasmussen,22,anafreisa.teste@gmail.com,M,26030000,Nova Iguaçu/RJ,Oliveira,1,Vinho Tinto,69.9,2021-03-25
Benjamin Ross,27,anafreisa.teste@gmail.com,M,79035310,Campo Grande/MS,Jardim Montevidéu,0,Cerveja,4.0,2021-03-06
Luis Cannon,47,anafreisa.teste@gmail.com,F,61944300,Maranguape/CE,Novo Maranguape II,0,Vinho Branco,56.9,2021-03-13
Kevin Gibbs,47,anafreisa.teste@gmail.com,F,88032243,Florianópolis/SC,Saco Grande,0,Vinho Tinto,69.9,2021-03-03
Jon Rice,50,anafreisa.teste@gmail.com,M,12311273,Jacareí/SP,Jardim Sant'Anna do Pedregulho,0,Água,2.29,2021-03-22
Kristen Miller,64,anafreisa.teste@gmail.com,M,13024220,Campinas/SP,Cambuí,0,Refrigerante Cola,3.5,2021-03-04
Douglas Garcia,31,anafreisa.teste@gmail.com,M,68280000,Faro/PA,,1,Cerveja,4.0,2021-03-29
Sergio Bonilla,42,anafreisa.teste@gmail.com,M,63122030,Crato/CE,Santa Luzia,0,Refrigerante Cola,3.5,2021-03-08
James Park,26,anafreisa.teste@gmail.com,M,59012260,Natal/RN,Petrópolis,0,Tequila,95.99,2021-03-14
Marisa Rodriguez,39,anafreisa.teste@gmail.com,M,60347285,Fortaleza/CE,Vila Velha,0,Cerveja,4.0,2021-03-18
Caitlin Cox,49,anafreisa.teste@gmail.com,M,20932130,Rio de Janeiro/RJ,Caju,1,Vinho Tinto,69.9,2021-03-23
Amanda Cohen,49,anafreisa.teste@gmail.com,M,14177175,Sertãozinho/SP,Parque Residencial Francisco Paschoal,1,Vinho Tinto,69.9,2021-03-31
Craig Hall,67,anafreisa.teste@gmail.com,M,60740440,Fortaleza/CE,Itaoca,0,Cerveja,4.0,2021-03-17
Kathleen Wilson,41,anafreisa.teste@gmail.com,M,8485370,São Paulo/SP,Conjunto Habitacional Santa Etelvina II,1,whisky,129.0,2021-03-24
Matthew Griffith,43,anafreisa.teste@gmail.com,M,24715431,São Gonçalo/RJ,Jardim Catarina,1,Vinho Branco,56.9,2021-03-31
Brittany Brown,35,anafreisa.teste@gmail.com,F,82990093,Curitiba/PR,Cajuru,1,Vodka,33.8,2021-03-25
Margaret Jones,60,anafreisa.teste@gmail.com,F,30750620,Belo Horizonte/MG,Caiçaras,0,Refrigerante Guaraná,2.3,2021-03-02
Nicholas Francis,40,anafreisa.teste@gmail.com,F,37010530,Varginha/MG,Vila Pinto,1,Vinho Branco,56.9,2021-03-31
Rita Walker,38,anafreisa.teste@gmail.com,M,55607575,Vitória de Santo Antão/PE,Luiz Gonzaga,0,Vodka,33.8,2021-03-08
Erin Watson,22,anafreisa.teste@gmail.com,F,38038370,Uberaba/MG,Residencial 2000,0,Vinho Tinto,69.9,2021-03-20
Amanda Strickland,54,anafreisa.teste@gmail.com,M,87053552,Maringá/PR,Conjunto João de Barro Cidade Canção,1,Refrigerante Guaraná,2.3,2021-03-31
Alyssa Pruitt,43,anafreisa.teste@gmail.com,M,55027390,Caruaru/PE,Deputado José Antônio Liberato,1,Vinho Branco,56.9,2021-03-25
Daryl Monroe,48,anafreisa.teste@gmail.com,M,14873122,Jaboticabal/SP,Planalto do Bosque,1,Água,2.29,2021-03-24
Destiny Price,21,anafreisa.teste@gmail.com,M,78720086,Rondonópolis/MT,Loteamento Cellos,1,Cerveja,4.0,2021-03-26
Timothy Horn,31,anafreisa.teste@gmail.com,M,2857020,São Paulo/SP,Jardim Brasília (Zona Norte),0,Refrigerante Guaraná,2.3,2021-03-08
Kyle Mcguire,48,anafreisa.teste@gmail.com,F,7438545,Arujá/SP,Jardim Imperial Hills III,0,Vinho Tinto,69.9,2021-02-27
Mark Santos,67,anafreisa.teste@gmail.com,F,25030410,Duque de Caxias/RJ,Parque Centenário,0,Água,2.29,2021-02-15
Lauren Powell,59,anafreisa.teste@gmail.com,F,59127350,Natal/RN,Potengi,0,Tequila,95.99,2021-03-07
Kayla Villegas,25,anafreisa.teste@gmail.com,M,58301635,Santa Rita/PB,Popular,0,Vinho Branco,56.9,2021-03-21
Gregory Carlson,31,anafreisa.teste@gmail.com,F,85870724,Foz do Iguaçu/PR,Cidade Nova II,0,whisky,129.0,2021-03-03
Susan Cunningham,34,anafreisa.teste@gmail.com,M,69087970,Manaus/AM,Jorge Teixeira,0,Água,2.29,2021-03-13
Robert Richardson,25,anafreisa.teste@gmail.com,F,23092020,Rio de Janeiro/RJ,Santíssimo,1,Vinho Branco,56.9,2021-03-31
Victoria Mcconnell,29,anafreisa.teste@gmail.com,F,29070492,Vitória/ES,Maria Ortiz,0,Vinho Tinto,69.9,2021-01-31
Autumn Smith,52,anafreisa.teste@gmail.com,F,14710092,Bebedouro/SP,Distrito Industrial IV,0,Refrigerante Cola,3.5,2021-03-07
Bonnie Villegas,29,anafreisa.teste@gmail.com,M,40425260,Salvador/BA,Monte Serrat,1,Cerveja,4.0,2021-03-27
Keith Gonzalez,34,anafreisa.teste@gmail.com,M,40221405,Salvador/BA,Engenho Velho da Federação,0,Tequila,95.99,2021-03-06
Brandon Smith,57,anafreisa.teste@gmail.com,M,25931850,Magé/RJ,Piabetá (Inhomirim),1,Gelo,10.2,2021-03-26
Jeffrey Davis,56,anafreisa.teste@gmail.com,M,7242111,Guarulhos/SP,Vila Paraíso,0,Vinho Branco,56.9,2021-03-04
Melissa Warner,43,anafreisa.teste@gmail.com,M,64023610,Teresina/PI,Lourival Parente,1,Vinho Branco,56.9,2021-03-23
Robert Flores,65,anafreisa.teste@gmail.com,F,24717282,São Gonçalo/RJ,Jardim Catarina,0,whisky,129.0,2021-03-06
Mitchell Smith,19,anafreisa.teste@gmail.com,M,12306640,Jacareí/SP,Condomínio Terras de Sant'Anna,0,Vinho Tinto,69.9,2021-03-09
Kimberly Love,33,anafreisa.teste@gmail.com,F,93022350,São Leopoldo/RS,São João Batista,0,Vinho Tinto,69.9,2021-03-04
Olivia Olson,42,anafreisa.teste@gmail.com,F,22773090,Rio de Janeiro/RJ,Cidade de Deus,0,Vodka,33.8,2021-02-11
Victor Russo,30,anafreisa.teste@gmail.com,M,71996460,Brasília/DF,Setor Habitacional Arniqueira (Águas Claras),0,Cerveja,4.0,2021-03-04
Carmen Holland DDS,52,anafreisa.teste@gmail.com,F,17600720,Tupã/SP,Vila Lahoz,0,Refrigerante Guaraná,2.3,2021-01-31
Danielle Griffin,45,anafreisa.teste@gmail.com,M,2214110,São Paulo/SP,Vila Medeiros,1,Água,2.29,2021-03-28
Joseph Johnson,58,anafreisa.teste@gmail.com,M,27283200,Volta Redonda/RJ,Niterói,0,Vinho Branco,56.9,2021-03-04
Michael Robinson,33,anafreisa.teste@gmail.com,M,25957140,Teresópolis/RJ,Cascata Guarani,0,Água,2.29,2021-03-17
Tammy Carpenter,64,anafreisa.teste@gmail.com,M,91787430,Porto Alegre/RS,Lami,0,Vodka,33.8,2021-03-18
Jennifer Davis,39,anafreisa.teste@gmail.com,F,84035510,Ponta Grossa/PR,Oficinas,1,Cerveja,4.0,2021-03-28
Christine Kim,60,anafreisa.teste@gmail.com,M,8582420,Itaquaquecetuba/SP,Chácara Coqueiro,0,Tequila,95.99,2021-03-10
Shelby Ford,31,anafreisa.teste@gmail.com,M,18401490,Itapeva/SP,Jardim Beija-Flor,0,Água com gás,3.29,2021-03-07
Ashley Houston,55,anafreisa.teste@gmail.com,M,14801440,Araraquara/SP,Centro,0,Vinho Branco,56.9,2021-03-15
Christopher Stark,47,anafreisa.teste@gmail.com,M,24415000,São Gonçalo/RJ,Vila Lage,0,Refrigerante Cola,3.5,2021-03-12
Taylor Parker,30,anafreisa.teste@gmail.com,M,52130025,Recife/PE,Água Fria,0,Tequila,95.99,2021-03-17
Angela Cruz,46,anafreisa.teste@gmail.com,F,30250234,Belo Horizonte/MG,Santana do Cafezal,0,Refrigerante Cola,3.5,2021-02-24
Jessica Nelson,66,anafreisa.teste@gmail.com,M,26383256,Queimados/RJ,Centro,0,Tequila,95.99,2021-03-19
Sydney Webb,55,anafreisa.teste@gmail.com,M,23560400,Rio de Janeiro/RJ,Santa Cruz,0,Cerveja,4.0,2021-03-02
Amy Carpenter,19,anafreisa.teste@gmail.com,M,74255380,Goiânia/GO,Jardim América,0,whisky,129.0,2021-03-10
Amanda Lynch,24,anafreisa.teste@gmail.com,M,12722130,Cruzeiro/SP,Vila Romana,0,Refrigerante Cola,3.5,2021-03-20
James Gillespie,51,anafreisa.teste@gmail.com,F,30170131,Belo Horizonte/MG,Centro,0,Cerveja,4.0,2021-02-25
Larry Buchanan,34,anafreisa.teste@gmail.com,M,13643018,Pirassununga/SP,Vila dos Sargentos e Sub Oficiais,0,Refrigerante Cola,3.5,2021-03-21
Michael King,28,anafreisa.teste@gmail.com,M,13840129,Mogi Guaçu/SP,Jardim São Luiz,0,Água,2.29,2021-03-07
Kimberly Pratt,29,anafreisa.teste@gmail.com,F,4854017,São Paulo/SP,Chácara Cocaia,0,Vinho Tinto,69.9,2021-03-14
Amanda Moore,61,anafreisa.teste@gmail.com,F,71681100,Brasília/DF,Setor Habitacional Jardim Botânico,0,Vinho Tinto,69.9,2021-03-13
Roger Garcia,25,anafreisa.teste@gmail.com,M,89264112,Jaraguá do Sul/SC,Rio da Luz,0,Tequila,95.99,2021-03-02
Douglas Hampton,43,anafreisa.teste@gmail.com,F,4775230,São Paulo/SP,Vila Califórnia(Zona Sul),1,Refrigerante Guaraná,2.3,2021-03-29
Monica Hoover,56,anafreisa.teste@gmail.com,M,67125759,Ananindeua/PA,Icuí-Guajará,0,Vinho Branco,56.9,2021-03-16
Carlos Salazar,30,anafreisa.teste@gmail.com,F,26521020,Nilópolis/RJ,Nossa Senhora de Fátima,0,Refrigerante Cola,3.5,2021-03-09
Joshua Wood,48,anafreisa.teste@gmail.com,M,36048710,Juiz de Fora/MG,Grama,1,Cerveja,4.0,2021-03-26
Melissa Tucker,32,anafreisa.teste@gmail.com,F,69063003,Manaus/AM,Petrópolis,1,Água com gás,3.29,2021-03-29
Mark Rivera,19,anafreisa.teste@gmail.com,M,58400483,Campina Grande/PB,Prata,1,Cerveja,4.0,2021-03-25
William Callahan,46,anafreisa.teste@gmail.com,M,12301560,Jacareí/SP,Loteamento Villa Branca,0,Tequila,95.99,2021-03-08
Michael Baker,42,anafreisa.teste@gmail.com,F,7752140,Cajamar/SP,Água Fria,0,Vinho Tinto,69.9,2021-03-06
Diana Nelson,36,anafreisa.teste@gmail.com,M,23520181,Rio de Janeiro/RJ,Santa Cruz,0,Cerveja,4.0,2021-03-15
James Carroll,64,anafreisa.teste@gmail.com,M,36572420,Viçosa/MG,Nova Viçosa,0,Refrigerante Cola,3.5,2021-03-03
Robert Webb,33,anafreisa.teste@gmail.com,M,9041330,Santo André/SP,Jardim Bela Vista,1,Vinho Branco,56.9,2021-03-23
Kathleen Robinson,31,anafreisa.teste@gmail.com,M,45020530,Vitória da Conquista/BA,Recreio,1,Refrigerante Cola,3.5,2021-03-31
Leslie Rodgers,32,anafreisa.teste@gmail.com,M,62684000,Jardim (Paracuru)/CE  - Distrito,,0,whisky,129.0,2021-03-20
Sandra Sweeney,19,anafreisa.teste@gmail.com,M,93425371,Novo Hamburgo/RS,Santo Afonso,0,Água,2.29,2021-03-09
Kimberly Duncan,64,anafreisa.teste@gmail.com,F,40296570,Salvador/BA,Candeal,0,Vinho Tinto,69.9,2021-03-22
Mrs. Jennifer Brown,46,anafreisa.teste@gmail.com,F,21675530,Rio de Janeiro/RJ,Guadalupe,0,Refrigerante Guaraná,2.3,2021-03-11
Edward Ballard,56,anafreisa.teste@gmail.com,F,18066025,Sorocaba/SP,Vila Aeroporto,1,Vodka,33.8,2021-03-25
Tiffany Walker,25,anafreisa.teste@gmail.com,M,15706412,Jales/SP,Jardim Paulo VI,0,whisky,129.0,2021-03-07
Bianca Spencer,43,anafreisa.teste@gmail.com,M,75533040,Itumbiara/GO,Setor Planalto,0,Vinho Branco,56.9,2021-03-13
Randy Roberts,43,anafreisa.teste@gmail.com,M,9840100,São Bernardo do Campo/SP,Dos Casa,0,whisky,129.0,2021-03-16
William Ray,22,anafreisa.teste@gmail.com,M,74350180,Goiânia/GO,Setor Faiçalville,1,Vinho Tinto,69.9,2021-03-28
Catherine Anthony,43,anafreisa.teste@gmail.com,M,75084193,Anápolis/GO,São Carlos,0,Refrigerante Guaraná,2.3,2021-03-21
Scott Walsh,29,anafreisa.teste@gmail.com,M,76963831,Cacoal/RO,Centro,1,Vinho Branco,56.9,2021-03-31
Robert Lee,25,anafreisa.teste@gmail.com,M,60534091,Fortaleza/CE,Parque Genibaú,0,Vodka,33.8,2021-03-06
Charles Nelson,69,anafreisa.teste@gmail.com,M,89810630,Chapecó/SC,Vila Rica,0,whisky,129.0,2021-03-09
Breanna Martinez,37,anafreisa.teste@gmail.com,M,60743680,Fortaleza/CE,Passaré,0,Vinho Tinto,69.9,2021-03-05
Robert Sherman,33,anafreisa.teste@gmail.com,M,59619087,Mossoró/RN,Santo Antônio,0,Água,2.29,2021-03-21
Renee Campbell,41,anafreisa.teste@gmail.com,F,14025590,Ribeirão Preto/SP,Alto da Boa Vista,0,Cerveja,4.0,2021-02-16
Tasha Long MD,26,anafreisa.teste@gmail.com,F,24865630,Itaboraí/RJ,Morada do Sol I (Itambi),0,whisky,129.0,2021-02-18
Kristen Garcia,24,anafreisa.teste@gmail.com,F,57606278,Palmeira dos Índios/AL,Sonho Verde,1,Vinho Branco,56.9,2021-03-24
Adam Franklin,45,anafreisa.teste@gmail.com,M,60812470,Fortaleza/CE,Edson Queiroz,1,Refrigerante Cola,3.5,2021-03-29
Paula Greene,41,anafreisa.teste@gmail.com,F,41260440,Salvador/BA,Canabrava,1,Refrigerante Cola,3.5,2021-03-23
Kevin Nelson,58,anafreisa.teste@gmail.com,F,40221435,Salvador/BA,Engenho Velho da Federação,1,Refrigerante Cola,3.5,2021-03-29
Patty Rogers,32,anafreisa.teste@gmail.com,F,24920425,Maricá/RJ,Balneário Bambuí (Ponta Negra),0,whisky,129.0,2021-02-13
Alec Webb,39,anafreisa.teste@gmail.com,F,68040415,Santarém/PA,Caranazal,0,Tequila,95.99,2021-03-08
Megan Parker,69,anafreisa.teste@gmail.com,F,11704310,Praia Grande/SP,Ocian,0,Cerveja,4.0,2021-03-14
Daniel Rich,51,anafreisa.teste@gmail.com,M,62883310,Horizonte/CE,Jenipapeiro,0,Vodka,33.8,2021-03-03
Joann Arias,46,anafreisa.teste@gmail.com,F,23545273,Rio de Janeiro/RJ,Sepetiba,0,Vinho Branco,56.9,2021-03-03
Michelle Price,31,anafreisa.teste@gmail.com,M,41502203,Salvador/BA,Jardim das Margaridas,0,Vinho Tinto,69.9,2021-03-12
Dennis Lyons,42,anafreisa.teste@gmail.com,M,58421298,Campina Grande/PB,Acácio Figueiredo,1,Refrigerante Guaraná,2.3,2021-03-23
Robert Marshall,69,anafreisa.teste@gmail.com,M,91150730,Porto Alegre/RS,Santa Rosa de Lima,1,Vinho Branco,56.9,2021-03-26
Anthony Olson,63,anafreisa.teste@gmail.com,M,19915020,Ourinhos/SP,Vila Califórnia,0,Refrigerante Cola,3.5,2021-03-08
Jennifer Sanford,69,anafreisa.teste@gmail.com,M,83833352,Fazenda Rio Grande/PR,Iguaçu,0,Vinho Tinto,69.9,2021-03-08
Bobby Johnson,27,anafreisa.teste@gmail.com,F,11065910,Santos/SP,Vila Belmiro,0,Vinho Tinto,69.9,2021-03-06
Donald Franklin,30,anafreisa.teste@gmail.com,M,18087764,Sorocaba/SP,Jardim Residencial Morada das Flores,0,whisky,129.0,2021-03-09
Michael Henry,57,anafreisa.teste@gmail.com,M,87080620,Maringá/PR,Jardim São Jorge,1,Vinho Tinto,69.9,2021-03-25
Jeffrey Martin,25,anafreisa.teste@gmail.com,F,84045250,Ponta Grossa/PR,Colônia Dona Luíza,0,Tequila,95.99,2021-03-13
Amy Gonzalez,32,anafreisa.teste@gmail.com,M,35057790,Governador Valadares/MG,Grã-Duquesa,0,whisky,129.0,2021-03-13
Heather Murray,63,anafreisa.teste@gmail.com,F,25935714,Magé/RJ,Vila Carvalho (Vila Inhomirim),0,Vodka,33.8,2021-03-02
Nicole Howe,35,anafreisa.teste@gmail.com,F,60714143,Fortaleza/CE,Itaperi,0,Vinho Tinto,69.9,2021-03-15
Melissa Mitchell,32,anafreisa.teste@gmail.com,M,55008040,Caruaru/PE,Morro do Bom Jesus,0,Água com gás,3.29,2021-03-20
Joseph Robinson,24,anafreisa.teste@gmail.com,F,74640050,Goiânia/GO,Setor Leste Vila Nova,1,Cerveja,4.0,2021-03-30
Todd Allen,38,anafreisa.teste@gmail.com,M,81470090,Curitiba/PR,Tatuquara,0,Refrigerante Guaraná,2.3,2021-03-12
